Date,return,Y1,predicted_Y1,binary,ticker,pTradeRate,tTradeBool
2024-07-12,0.014339428344752825,-0.006209295230428465,0.009540314147789965,0,NVDA,-0.006209295230428465,0.0
2024-07-15,-0.006209295230428465,-0.01632690746531514,-0.004463502441200681,0,NVDA,0.0,0.0
2024-07-16,-0.01632690746531514,-0.0685351237574985,-0.021161419273308533,0,NVDA,0.0,0.0
2024-07-17,-0.0685351237574985,0.025934183516757282,-0.02945210748238917,0,NVDA,0.0,0.025934183516757282
2024-07-18,0.025934183516757282,-0.026442809833753283,0.025836967724705583,0,NVDA,-0.026442809833753283,0.0
2024-07-19,-0.026442809833753283,0.04647376698888053,-0.026409188259146385,0,NVDA,0.0,0.04647376698888053
2024-07-22,0.04647376698888053,-0.007719573444450259,0.041768997923088906,0,NVDA,-0.007719573444450259,0.0
2024-07-23,-0.007719573444450259,-0.07045639445976531,-0.007648081924861872,0,NVDA,0.0,0.0
2024-07-24,-0.07045639445976531,-0.017393289152587556,-0.03005334968172448,0,NVDA,0.0,0.0
2024-07-25,-0.017393289152587556,0.006922889031518905,-0.027253011888386976,0,NVDA,0.0,0.006922889031518905
2024-07-26,0.006922889031518905,-0.013087222273176843,0.006138515482937054,0,NVDA,-0.013087222273176843,0.0
2024-07-29,-0.013087222273176843,-0.07304000557410747,-0.013839696892551392,0,NVDA,0.0,0.0
2024-07-30,-0.07304000557410747,0.1205534298672921,-0.03009745485780843,0,NVDA,0.0,0.1205534298672921
2024-07-01,0.005816696096588351,0.011425589571579383,0.006949356959781687,0,GOOG,0.011425589571579383,0.011425589571579383
2024-07-02,0.011425589571579383,0.004171122514341434,0.019267771903180943,0,GOOG,0.004171122514341434,0.004171122514341434
2024-07-03,0.004171122514341434,0.024095048634933624,0.009854378101693775,0,GOOG,0.024095048634933624,0.024095048634933624
2024-07-05,0.024095048634933624,-0.007739872216753391,0.021862408108674788,0,GOOG,-0.007739872216753391,0.0
2024-07-08,-0.007739872216753391,-0.00020998260249915066,-0.005362611744704819,0,GOOG,0.0,0.0
2024-07-09,-0.00020998260249915066,0.011589799191486502,0.005552633879453022,0,GOOG,0.011589799191486502,0.011589799191486502
2024-07-10,0.011589799191486502,-0.028215370594159097,0.01920555720697646,0,GOOG,-0.028215370594159097,0.0
2024-07-11,-0.028215370594159097,-0.002780178597405286,-0.016694111869131712,0,GOOG,0.0,0.0
2024-07-12,-0.002780178597405286,0.007520656603795156,-0.005694061534765869,0,GOOG,0.0,0.007520656603795156
2024-07-15,0.007520656603795156,-0.014397221702364073,0.003713552782702998,0,GOOG,-0.014397221702364073,0.0
2024-07-16,-0.014397221702364073,-0.015647417596852255,-0.020314670585076106,0,GOOG,0.0,0.0
2024-07-17,-0.015647417596852255,-0.01879335618336493,-0.017930762869682225,0,GOOG,0.0,0.0
2024-07-18,-0.01879335618336493,0.0009480950413543982,-0.020210143399371515,0,GOOG,0.0,0.0009480950413543982
2024-07-19,0.0009480950413543982,0.021834724497584432,0.0007418701536154869,0,GOOG,0.021834724497584432,0.021834724497584432
2024-07-22,0.021834724497584432,0.001362583623727002,0.015627051620180476,0,GOOG,0.001362583623727002,0.001362583623727002
2024-07-23,0.001362583623727002,-0.05158006110313159,0.0045491963019985825,0,GOOG,-0.05158006110313159,0.0
2024-07-24,-0.05158006110313159,-0.030334416073729012,-0.022337704612606542,0,GOOG,0.0,0.0
2024-07-25,-0.030334416073729012,-0.0028416487955091677,-0.025555909612032766,0,GOOG,0.0,0.0
2024-07-26,-0.0028416487955091677,0.014420144664558685,-0.006632020491399309,0,GOOG,0.0,0.014420144664558685
2024-07-29,0.014420144664558685,0.0042566653143956985,0.01295060519132657,0,GOOG,0.0042566653143956985,0.0042566653143956985
2024-07-30,0.0042566653143956985,0.007478040162033512,0.001750102453508018,0,GOOG,0.007478040162033512,0.007478040162033512
2024-07-01,0.020233739225558187,0.01409893985494711,0.020277847253092396,0,AMZN,0.01409893985494711,0.01409893985494711
2024-07-02,0.01409893985494711,-0.012123208336190783,0.024524517906378565,0,AMZN,-0.012123208336190783,0.0
2024-07-03,-0.012123208336190783,0.012123208336190851,-0.010706866138784759,0,AMZN,0.0,0.012123208336190851
2024-07-05,0.012123208336190851,-0.0035563498917093785,0.020097841593645766,0,AMZN,-0.0035563498917093785,0.0
2024-07-08,-0.0035563498917093785,0.0002508745118111371,0.0008625638318554444,0,AMZN,0.0002508745118111371,0.0002508745118111371
2024-07-09,0.0002508745118111371,0.002254890139097774,0.0006288015917384644,0,AMZN,0.002254890139097774,0.002254890139097774
2024-07-10,0.002254890139097774,-0.02401082970854252,0.0016146055606037584,0,AMZN,-0.02401082970854252,0.0
2024-07-11,-0.02401082970854252,-0.002875175499739089,-0.014135595938063236,0,AMZN,0.0,0.0
2024-07-12,-0.002875175499739089,-0.009142411458262677,-0.0021332027012051728,0,AMZN,0.0,0.0
2024-07-15,-0.009142411458262677,0.00155546797310713,-0.011992909754280247,0,AMZN,0.0,0.00155546797310713
2024-07-16,0.00155546797310713,-0.02672431851841202,0.0011940495606919232,0,AMZN,-0.02672431851841202,0.0
2024-07-17,-0.02672431851841202,-0.022493376002440963,-0.014259430453948549,0,AMZN,0.0,0.0
2024-07-18,-0.022493376002440963,-0.0033798282769946274,-0.014182708548929345,0,AMZN,0.0,0.0
2024-07-19,-0.0033798282769946274,-0.003172184996925187,-0.002851646801732371,0,AMZN,0.0,0.0
2024-07-22,-0.003172184996925187,0.020924443707583142,-0.002579097506936726,0,AMZN,0.0,0.020924443707583142
2024-07-23,0.020924443707583142,-0.03039119500388646,0.022226781752681952,0,AMZN,-0.03039119500388646,0.0
2024-07-24,-0.03039119500388646,-0.005434169444389781,-0.013376087257562112,0,AMZN,0.0,0.0
2024-07-25,-0.005434169444389781,0.014626968944213104,-0.005274947678229583,0,AMZN,0.0,0.014626968944213104
2024-07-26,0.014626968944213104,0.0038282625594168156,0.022485585342677458,0,AMZN,0.0038282625594168156,0.0038282625594168156
2024-07-29,0.0038282625594168156,-0.008166388972744573,0.005967484946185004,0,AMZN,-0.008166388972744573,0.0
2024-07-30,-0.008166388972744573,0.02858958980412218,-0.009036909219876247,0,AMZN,0.0,0.02858958980412218
2024-07-01,0.000911867359965498,0.00950530211583859,-0.0033811177661593065,0,META,0.0,0.00950530211583859
2024-07-02,0.00950530211583859,0.0009024218510787743,0.0067962883343018615,0,META,0.0009024218510787743,0.0009024218510787743
2024-07-03,0.0009024218510787743,0.05707013474672191,-0.0012097707775636979,0,META,0.0,0.05707013474672191
2024-07-05,0.05707013474672191,-0.01980923151869782,0.032191304241180836,0,META,-0.01980923151869782,0.0
2024-07-08,-0.01980923151869782,0.0012838288042851943,-0.01317988286653989,0,META,0.0,0.0012838288042851943
2024-07-09,0.0012838288042851943,0.00881013772372392,0.0029946646263847207,0,META,0.00881013772372392,0.00881013772372392
2024-07-10,0.00881013772372392,-0.041996241670930655,0.009325109791878776,0,META,-0.041996241670930655,0.0
2024-07-11,-0.041996241670930655,-0.0273453716187734,-0.019556795883536603,0,META,0.0,0.0
2024-07-12,-0.0273453716187734,-0.005447068247144437,-0.02353846882450288,0,META,0.0,0.0
2024-07-15,-0.005447068247144437,-0.012921717473831392,-0.005280199061254316,0,META,0.0,0.0
2024-07-16,-0.012921717473831392,-0.058433520571548686,-0.019115331232024454,0,META,0.0,0.0
2024-07-17,-0.058433520571548686,0.029559466657243398,-0.02945277460399019,0,META,0.0,0.029559466657243398
2024-07-18,0.029559466657243398,0.0019734689537039556,0.02174899707122123,0,META,0.0019734689537039556,0.0019734689537039556
2024-07-19,0.0019734689537039556,0.022008968369894858,-0.0016171108382320352,0,META,0.0,0.022008968369894858
2024-07-22,0.022008968369894858,0.00264321794266168,0.026817404047311318,0,META,0.00264321794266168,0.00264321794266168
2024-07-23,0.00264321794266168,-0.05774481558042685,0.003042353465276675,0,META,-0.05774481558042685,0.0
2024-07-24,-0.05774481558042685,-0.017186729543653655,-0.0297239180815648,0,META,0.0,0.0
2024-07-25,-0.017186729543653655,0.026744874713466073,-0.026959810020609577,0,META,0.0,0.026744874713466073
2024-07-26,0.026744874713466073,2.1428260396510007e-05,0.022689450236732488,0,META,2.1428260396510007e-05,2.1428260396510007e-05
2024-07-29,2.1428260396510007e-05,-0.005425762110814508,-0.0032656403167226115,0,META,0.0,0.0
2024-07-30,-0.005425762110814508,0.024819474609022892,-0.008306866355563753,0,META,0.0,0.024819474609022892
2024-07-01,-0.00855148061021331,0.019366723905145062,-0.009737246670651612,0,TSM,0.0,0.019366723905145062
2024-07-02,0.019366723905145062,0.03791742927798991,0.021762841867657857,0,TSM,0.03791742927798991,0.03791742927798991
2024-07-03,0.03791742927798991,0.008186031059875067,0.029986099282439373,0,TSM,0.008186031059875067,0.008186031059875067
2024-07-05,0.008186031059875067,0.014246635196324171,0.008251417639471717,0,TSM,0.014246635196324171,0.014246635196324171
2024-07-08,0.014246635196324171,-0.011370191514021754,0.02098605388207176,0,TSM,-0.011370191514021754,0.0
2024-07-09,-0.011370191514021754,0.034777308022437586,-0.01144444895448728,0,TSM,0.0,0.034777308022437586
2024-07-10,0.034777308022437586,-0.03488572638593499,0.03500650254364758,0,TSM,-0.03488572638593499,0.0
2024-07-11,-0.03488572638593499,0.015329094337259664,-0.023169786140059472,0,TSM,0.0,0.015329094337259664
2024-07-12,0.015329094337259664,-0.011434243485160787,0.021995136204647242,0,TSM,-0.011434243485160787,0.0
2024-07-15,-0.011434243485160787,0.004417353934915623,-0.012502611471070967,0,TSM,0.0,0.004417353934915623
2024-07-16,0.004417353934915623,-0.08312922238564299,0.004347924483055203,0,TSM,-0.08312922238564299,0.0
2024-07-17,-0.08312922238564299,0.003905902796724973,-0.0262430220782114,0,TSM,0.0,0.003905902796724973
2024-07-18,0.003905902796724973,-0.036137037468477344,-0.0013262034799985676,0,TSM,0.0,0.0
2024-07-19,-0.036137037468477344,0.021366304094415388,-0.026334493610151034,0,TSM,0.0,0.021366304094415388
2024-07-22,0.021366304094415388,0.0027714803959061956,0.02697414029931503,0,TSM,0.0027714803959061956,0.0027714803959061956
2024-07-23,0.0027714803959061956,-0.06081604327099036,-0.001263958165273423,0,TSM,0.0,0.0
2024-07-24,-0.06081604327099036,0.002999225722345179,-0.026069968995632697,0,TSM,0.0,0.002999225722345179
2024-07-25,0.002999225722345179,0.010303633182083357,-0.00024266825003930494,0,TSM,0.0,0.010303633182083357
2024-07-26,0.010303633182083357,-0.011989632383307825,0.005315178524396547,0,TSM,-0.011989632383307825,0.0
2024-07-29,-0.011989632383307825,-0.03478335988941944,-0.017173565463864345,0,TSM,0.0,0.0
2024-07-30,-0.03478335988941944,0.07032934204622038,-0.025856744288607406,0,TSM,0.0,0.07032934204622038
2024-07-01,0.00988054773649129,-0.008412610372492992,0.007961796382441717,0,LLY,-0.008412610372492992,0.0
2024-07-02,-0.008412610372492992,-0.009541294338087902,-0.014604113806574167,0,LLY,0.0,0.0
2024-07-03,-0.009541294338087902,0.018172623976999036,-0.0168861971074011,0,LLY,0.0,0.018172623976999036
2024-07-05,0.018172623976999036,0.0037433731507125045,0.021250060351855157,0,LLY,0.0037433731507125045,0.0037433731507125045
2024-07-08,0.0037433731507125045,0.01567176089748016,0.0036301732442416026,0,LLY,0.01567176089748016,0.01567176089748016
2024-07-09,0.01567176089748016,0.007776684974838895,0.022627890162703196,0,LLY,0.007776684974838895,0.007776684974838895
2024-07-10,0.007776684974838895,-0.006019500881969957,0.0073504444154414775,0,LLY,-0.006019500881969957,0.0
2024-07-11,-0.006019500881969957,0.015150044322779034,-0.015215563178341988,0,LLY,0.0,0.015150044322779034
2024-07-12,0.015150044322779034,0.0021697211131133562,0.02251451658821076,0,LLY,0.0021697211131133562,0.0021697211131133562
2024-07-15,0.0021697211131133562,-0.009365571028938924,0.0010194162695274889,0,LLY,-0.009365571028938924,0.0
2024-07-16,-0.009365571028938924,-0.03899383537745177,-0.015943839217124587,0,LLY,0.0,0.0
2024-07-17,-0.03899383537745177,-0.06464527213677475,-0.018640866104017793,0,LLY,0.0,0.0
2024-07-18,-0.06464527213677475,0.010044736335135966,-0.01874826815189153,0,LLY,0.0,0.010044736335135966
2024-07-19,0.010044736335135966,0.009864073260068882,0.007151378270424251,0,LLY,0.009864073260068882,0.009864073260068882
2024-07-22,0.009864073260068882,0.014126578110608821,0.00655969286208354,0,LLY,0.014126578110608821,0.014126578110608821
2024-07-23,0.014126578110608821,-0.021183959902963997,0.017218136024873855,0,LLY,-0.021183959902963997,0.0
2024-07-24,-0.021183959902963997,-0.04603833956428145,-0.015913793525679596,0,LLY,0.0,0.0
2024-07-25,-0.04603833956428145,-0.020384400532012147,-0.01874826815189153,0,LLY,0.0,0.0
2024-07-26,-0.020384400532012147,0.003931986339806929,-0.017775494822127008,0,LLY,0.0,0.003931986339806929
2024-07-29,0.003931986339806929,-0.022003335822571735,0.0018922313680985643,0,LLY,-0.022003335822571735,0.0
2024-07-30,-0.022003335822571735,0.017636297256359006,-0.016236730501719004,0,LLY,0.0,0.017636297256359006
2024-07-01,0.0587798336030084,0.09710195030947966,0.04915649400300874,0,TSLA,0.09710195030947966,0.09710195030947966
2024-07-02,0.09710195030947966,0.06337304899541417,0.047667343110472535,0,TSLA,0.06337304899541417,0.06337304899541417
2024-07-03,0.06337304899541417,0.02060688228437289,0.047667343110472535,0,TSLA,0.02060688228437289,0.02060688228437289
2024-07-05,0.02060688228437289,0.005629789876539415,0.047667343110472535,0,TSLA,0.005629789876539415,0.005629789876539415
2024-07-08,0.005629789876539415,0.0364508858978897,0.01054806825744169,0,TSLA,0.0364508858978897,0.0364508858978897
2024-07-09,0.0364508858978897,0.0035389720904070512,0.047667343110472535,0,TSLA,0.0035389720904070512,0.0035389720904070512
2024-07-10,0.0035389720904070512,-0.08822077208547265,0.008689861640094774,0,TSLA,-0.08822077208547265,0.0
2024-07-11,-0.08822077208547265,0.029434316513726,-0.028887466643913166,0,TSLA,0.0,0.029434316513726
2024-07-12,0.029434316513726,0.017609829570940913,0.04651352455515691,0,TSLA,0.017609829570940913,0.017609829570940913
2024-07-15,0.017609829570940913,0.015396997777534508,0.04067376140587527,0,TSLA,0.015396997777534508,0.015396997777534508
2024-07-16,0.015396997777534508,-0.03191970033228875,0.03887832747550332,0,TSLA,-0.03191970033228875,0.0
2024-07-17,-0.03191970033228875,0.002933302220995548,-0.04321969357673771,0,TSLA,0.0,0.002933302220995548
2024-07-18,0.002933302220995548,-0.04107613843938718,-0.0005701209671355817,0,TSLA,0.0,0.0
2024-07-19,-0.04107613843938718,0.05018271902171053,-0.033012062727223734,0,TSLA,0.0,0.05018271902171053
2024-07-22,0.05018271902171053,-0.020607648987956702,0.04272953078687845,0,TSLA,-0.020607648987956702,0.0
2024-07-23,-0.020607648987956702,-0.1316429436033912,-0.02377118227691323,0,TSLA,0.0,0.0
2024-07-24,-0.1316429436033912,0.01953112906763447,-0.0360284035242949,0,TSLA,0.0,0.01953112906763447
2024-07-25,0.01953112906763447,-0.0020452089625195087,0.04081361570442766,0,TSLA,-0.0020452089625195087,0.0
2024-07-26,-0.0020452089625195087,0.054450283723543685,-0.005840685359008833,0,TSLA,0.0,0.054450283723543685
2024-07-29,0.054450283723543685,-0.04170207944562903,0.04205752593370085,0,TSLA,-0.04170207944562903,0.0
2024-07-30,-0.04170207944562903,0.04157282172336867,-0.04415470553983443,0,TSLA,0.0,0.04157282172336867
2024-07-01,0.02173005757092299,0.01011444433284831,0.03344268857345385,0,AVGO,0.01011444433284831,0.01011444433284831
2024-07-02,0.01011444433284831,0.0423720395758991,0.009732593901218282,0,AVGO,0.0423720395758991,0.0423720395758991
2024-07-03,0.0423720395758991,-0.015097043287360777,0.03876226736678451,0,AVGO,-0.015097043287360777,0.0
2024-07-05,-0.015097043287360777,0.02467388297917074,-0.016124897125477905,0,AVGO,0.0,0.02467388297917074
2024-07-08,0.02467388297917074,-0.007214423867499487,0.03876226736678451,0,AVGO,-0.007214423867499487,0.0
2024-07-09,-0.007214423867499487,0.006544017190221526,-0.004408560325401709,0,AVGO,0.0,0.006544017190221526
2024-07-10,0.006544017190221526,-0.022454708386848984,0.009190630082129001,0,AVGO,-0.022454708386848984,0.0
2024-07-11,-0.022454708386848984,-0.003099848511163518,-0.02478650138857627,0,AVGO,0.0,0.0
2024-07-12,-0.003099848511163518,0.007924189840134092,-0.00501232297881849,0,AVGO,0.0,0.007924189840134092
2024-07-15,0.007924189840134092,-0.011971934468035423,0.006041566038064937,0,AVGO,-0.011971934468035423,0.0
2024-07-16,-0.011971934468035423,-0.08241697380974504,-0.014671393916113879,0,AVGO,0.0,0.0
2024-07-17,-0.08241697380974504,0.02869080550382336,-0.025422417642314718,0,AVGO,0.0,0.02869080550382336
2024-07-18,0.02869080550382336,-0.01994590971525566,0.03133808620749407,0,AVGO,-0.01994590971525566,0.0
2024-07-19,-0.01994590971525566,0.023304288909196242,-0.023845430646974378,0,AVGO,0.0,0.023304288909196242
2024-07-22,0.023304288909196242,0.01668607934091998,0.03177680749011579,0,AVGO,0.01668607934091998,0.01668607934091998
2024-07-23,0.01668607934091998,-0.0789340934814732,0.02502381991366701,0,AVGO,-0.0789340934814732,0.0
2024-07-24,-0.0789340934814732,-0.013839222167893352,-0.025422417642314718,0,AVGO,0.0,0.0
2024-07-25,-0.013839222167893352,0.01575366011441334,-0.017606307371219734,0,AVGO,0.0,0.01575366011441334
2024-07-26,0.01575366011441334,-0.009342480631032383,0.021397347092670004,0,AVGO,-0.009342480631032383,0.0
2024-07-29,-0.009342480631032383,-0.045626466304384765,-0.009278918648724675,0,AVGO,0.0,0.0
2024-07-30,-0.045626466304384765,0.1129403358288559,-0.025004993539994535,0,AVGO,0.0,0.1129403358288559
